Image Path,Uncertainty Score Gender,Uncertainty Score Age,Uncertainty Score Race,Ground Truth Gender,Ground Truth Age,Ground Truth Race,Intersection,Target,Fake classification
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/622.mp4/0-291.jpeg,0.245416,0.647845,0.631471,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/353.mp4/0-151.jpeg,0.200996,0.532198,0.202193,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/762.mp4/0-131.jpeg,0.214245,0.259901,0.203333,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/362.mp4/0-181.jpeg,0.200031,0.200022,0.204045,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/685.mp4/0-241.jpeg,0.205798,0.67906,0.218664,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/273.mp4/0-101.jpeg,0.20114,0.309475,0.201012,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/121.mp4/0-257.jpeg,0.200168,0.200261,0.228482,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/425.mp4/0-121.jpeg,0.200078,0.201433,0.20021,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/446.mp4/0-171.jpeg,0.200977,0.200289,0.278425,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/851.mp4/0-661.jpeg,0.200528,0.201292,0.208164,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/847.mp4/0-141.jpeg,0.208977,0.202275,0.485983,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/293.mp4/0-121.jpeg,0.20311,0.203691,0.205055,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/948.mp4/0-111.jpeg,0.248002,0.202853,0.561665,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-316.jpeg,0.200591,0.200317,0.345927,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/758.mp4/0-181.jpeg,0.200434,0.200994,0.216619,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/032.mp4/0-291.jpeg,0.223443,0.216107,0.359326,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/211.mp4/0-385.jpeg,0.205248,0.201556,0.638825,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/550.mp4/0-131.jpeg,0.207038,0.495085,0.298738,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/081.mp4/0-191.jpeg,0.205051,0.213526,0.446885,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/073.mp4/0-121.jpeg,0.204378,0.544261,0.202431,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/568.mp4/0-114.jpeg,0.245728,0.237718,0.204316,1,3,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/211.mp4/0-170.jpeg,0.200655,0.200915,0.209624,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/271.mp4/0-156.jpeg,0.200134,0.209636,0.20873,0,1,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/799.mp4/0-241.jpeg,0.210433,0.348245,0.223742,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/843.mp4/0-221.jpeg,0.200577,0.27333,0.200245,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/866.mp4/0-191.jpeg,0.200277,0.545055,0.208256,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/723.mp4/0-291.jpeg,0.200084,0.214752,0.201163,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/518.mp4/0-161.jpeg,0.207865,0.464795,0.244703,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/259.mp4/0-171.jpeg,0.211742,0.4413,0.249166,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/540.mp4/0-281.jpeg,0.200328,0.200518,0.426469,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/653.mp4/0-121.jpeg,0.20132,0.30111,0.205709,1,1,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/851.mp4/0-372.jpeg,0.200213,0.200544,0.299019,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/601.mp4/0-141.jpeg,0.210008,0.215439,0.224541,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/592.mp4/0-281.jpeg,0.25547,0.241198,0.202148,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/241.mp4/0-104.jpeg,0.200128,0.200347,0.200565,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/009.mp4/0-214.jpeg,0.200302,0.212759,0.200809,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/254.mp4/0-131.jpeg,0.20018,0.207736,0.201764,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/241.mp4/0-261.jpeg,0.201137,0.249997,0.202849,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/660.mp4/0-271.jpeg,0.210823,0.205026,0.202296,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/261.mp4/0-511.jpeg,0.228021,0.223175,0.282093,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/859.mp4/0-81.jpeg,0.202105,0.266416,0.232181,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/740.mp4/0-51.jpeg,0.200384,0.200686,0.227874,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/468.mp4/0-281.jpeg,0.201951,0.217498,0.38772,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/883.mp4/0-241.jpeg,0.200735,0.201413,0.211003,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/719.mp4/0-307.jpeg,0.200283,0.20246,0.206455,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/103.mp4/0-591.jpeg,0.20028,0.202385,0.209645,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/005.mp4/0-181.jpeg,0.200223,0.201055,0.216893,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-719.jpeg,0.2086,0.459288,0.357349,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-208.jpeg,0.200416,0.20024,0.20521,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/670.mp4/0-41.jpeg,0.200105,0.200138,0.233598,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/412.mp4/0-425.jpeg,0.20011,0.201758,0.200565,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/121.mp4/0-540.jpeg,0.20024,0.200467,0.317372,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/945.mp4/0-151.jpeg,0.204597,0.204456,0.20753,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/050.mp4/0-251.jpeg,0.200246,0.201134,0.20347,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/621.mp4/0-171.jpeg,0.200978,0.201003,0.33998,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/367.mp4/0-271.jpeg,0.20021,0.201571,0.200485,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/471.mp4/0-243.jpeg,0.207382,0.202063,0.539449,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/073.mp4/0-141.jpeg,0.20474,0.580467,0.204621,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/760.mp4/0-111.jpeg,0.203986,0.200502,0.627504,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-151.jpeg,0.200518,0.562141,0.201751,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/477.mp4/0-211.jpeg,0.200252,0.200574,0.201598,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/466.mp4/0-71.jpeg,0.200247,0.201443,0.215314,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/419.mp4/0-373.jpeg,0.200899,0.31473,0.201843,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/498.mp4/0-131.jpeg,0.207452,0.424063,0.263039,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/033.mp4/0-271.jpeg,0.20725,0.379104,0.633471,1,1,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/307.mp4/0-231.jpeg,0.200475,0.20351,0.209445,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/705.mp4/0-141.jpeg,0.200812,0.496214,0.201771,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/965.mp4/0-211.jpeg,0.200305,0.203948,0.212584,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/201.mp4/0-831.jpeg,0.20056,0.200082,0.200873,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/681.mp4/0-141.jpeg,0.21711,0.407485,0.406019,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/201.mp4/0-853.jpeg,0.200201,0.206342,0.221009,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/232.mp4/0-241.jpeg,0.200794,0.203498,0.222051,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/122.mp4/0-211.jpeg,0.205659,0.208279,0.240088,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/481.mp4/0-370.jpeg,0.200271,0.200114,0.202136,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/978.mp4/0-91.jpeg,0.200449,0.20185,0.200261,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/074.mp4/0-141.jpeg,0.20003,0.200063,0.207544,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/121.mp4/0-363.jpeg,0.212717,0.552017,0.206119,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/452.mp4/0-251.jpeg,0.201027,0.419105,0.20242,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/842.mp4/0-111.jpeg,0.20409,0.271487,0.200386,0,2,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/999.mp4/0-41.jpeg,0.200135,0.212541,0.208113,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/148.mp4/1-81.jpeg,0.200613,0.476362,0.205836,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/537.mp4/0-141.jpeg,0.200453,0.208636,0.202549,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/876.mp4/0-281.jpeg,0.209466,0.378721,0.33546,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-695.jpeg,0.202585,0.202468,0.206849,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/779.mp4/0-291.jpeg,0.202775,0.730622,0.207574,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/910.mp4/0-171.jpeg,0.208729,0.382889,0.269504,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/025.mp4/0-641.jpeg,0.200049,0.206175,0.200219,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/037.mp4/0-112.jpeg,0.20013,0.20006,0.208835,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/747.mp4/0-191.jpeg,0.204981,0.267047,0.206313,1,1,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/942.mp4/0-261.jpeg,0.201748,0.432351,0.204422,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/051.mp4/0-167.jpeg,0.200004,0.200041,0.200143,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/168.mp4/0-889.jpeg,0.200956,0.201024,0.252912,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/540.mp4/0-141.jpeg,0.2002,0.200308,0.34679,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/757.mp4/0-261.jpeg,0.203676,0.402265,0.201445,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/831.mp4/0-111.jpeg,0.201808,0.200183,0.201538,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/540.mp4/0-241.jpeg,0.200408,0.20044,0.546269,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/330.mp4/0-171.jpeg,0.200277,0.212403,0.205728,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/758.mp4/0-115.jpeg,0.200368,0.200704,0.222515,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/951.mp4/0-1087.jpeg,0.207561,0.473493,0.230235,1,3,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/259.mp4/0-221.jpeg,0.219031,0.467428,0.251586,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/114.mp4/0-515.jpeg,0.207391,0.300302,0.202713,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/144.mp4/0-211.jpeg,0.202937,0.200632,0.201982,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/213.mp4/0-291.jpeg,0.200496,0.261488,0.200715,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/551.mp4/0-705.jpeg,0.200864,0.594899,0.20165,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/581.mp4/0-141.jpeg,0.22471,0.385741,0.284517,1,0,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/503.mp4/0-181.jpeg,0.200985,0.200053,0.200468,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/612.mp4/0-141.jpeg,0.207022,0.37975,0.202478,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/499.mp4/0-201.jpeg,0.203245,0.402054,0.20631,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-113.jpeg,0.200274,0.202497,0.201076,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/681.mp4/0-121.jpeg,0.213194,0.354697,0.402063,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/275.mp4/0-151.jpeg,0.202112,0.200054,0.205216,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/393.mp4/0-111.jpeg,0.214877,0.363616,0.388517,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/510.mp4/0-191.jpeg,0.213038,0.404038,0.209219,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/154.mp4/0-181.jpeg,0.200249,0.200175,0.2152,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-219.jpeg,0.200708,0.204639,0.200866,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/936.mp4/0-219.jpeg,0.201028,0.201074,0.201596,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/088.mp4/0-141.jpeg,0.200074,0.200019,0.201366,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/071.mp4/0-402.jpeg,0.200857,0.200249,0.211664,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/741.mp4/0-221.jpeg,0.205164,0.583036,0.20441,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/605.mp4/0-291.jpeg,0.205388,0.379647,0.205053,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/289.mp4/0-141.jpeg,0.215154,0.587905,0.642132,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/221.mp4/0-227.jpeg,0.21587,0.216158,0.426192,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/935.mp4/0-461.jpeg,0.2,0.200003,0.20039,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/391.mp4/0-515.jpeg,0.214239,0.483598,0.20662,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/995.mp4/0-331.jpeg,0.213259,0.205433,0.231779,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/817.mp4/0-169.jpeg,0.201311,0.200657,0.331434,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/796.mp4/0-241.jpeg,0.200154,0.200035,0.202252,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/094.mp4/0-91.jpeg,0.201901,0.219055,0.298092,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/261.mp4/0-601.jpeg,0.203557,0.205606,0.211492,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/772.mp4/0-315.jpeg,0.200218,0.201196,0.201023,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/707.mp4/0-121.jpeg,0.210177,0.520454,0.607336,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/117.mp4/0-181.jpeg,0.201016,0.202358,0.558935,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/098.mp4/0-151.jpeg,0.203079,0.598652,0.21182,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/739.mp4/0-111.jpeg,0.200015,0.200134,0.200425,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/480.mp4/0-121.jpeg,0.203971,0.338433,0.200893,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/732.mp4/1-201.jpeg,0.203319,0.312266,0.383026,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/008.mp4/0-281.jpeg,0.200953,0.200419,0.457661,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/660.mp4/0-151.jpeg,0.202913,0.216263,0.204045,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/090.mp4/0-151.jpeg,0.200055,0.209903,0.206324,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/779.mp4/0-281.jpeg,0.2095,0.615053,0.212612,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/438.mp4/0-151.jpeg,0.200402,0.257918,0.202136,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/117.mp4/0-410.jpeg,0.200976,0.202953,0.503831,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/213.mp4/0-158.jpeg,0.214259,0.224388,0.210722,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/148.mp4/1-171.jpeg,0.200746,0.514683,0.204444,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/653.mp4/0-261.jpeg,0.202332,0.307079,0.209026,1,1,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/707.mp4/0-415.jpeg,0.202907,0.443833,0.285936,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/074.mp4/0-101.jpeg,0.200079,0.20012,0.208797,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/438.mp4/0-191.jpeg,0.200191,0.213293,0.203826,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/751.mp4/0-131.jpeg,0.209484,0.201207,0.472994,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/958.mp4/0-111.jpeg,0.200617,0.200885,0.505343,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/201.mp4/0-701.jpeg,0.200098,0.241913,0.201002,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/947.mp4/0-101.jpeg,0.200164,0.200023,0.202335,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/007.mp4/0-231.jpeg,0.201264,0.201091,0.289994,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/935.mp4/0-151.jpeg,0.2,0.2,0.2,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/599.mp4/0-181.jpeg,0.204644,0.465813,0.200547,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/312.mp4/0-281.jpeg,0.200261,0.200011,0.200207,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/634.mp4/0-81.jpeg,0.200273,0.272767,0.20013,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/974.mp4/0-131.jpeg,0.214339,0.518558,0.547756,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/861.mp4/0-541.jpeg,0.200814,0.241201,0.211341,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/759.mp4/0-291.jpeg,0.20035,0.200598,0.206489,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/696.mp4/0-261.jpeg,0.203588,0.202607,0.481807,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/959.mp4/0-151.jpeg,0.201386,0.200627,0.406839,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/151.mp4/0-144.jpeg,0.201631,0.200138,0.200675,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/291.mp4/0-219.jpeg,0.200404,0.206105,0.207046,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/328.mp4/0-151.jpeg,0.202261,0.202377,0.681866,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/982.mp4/0-121.jpeg,0.200306,0.202726,0.201098,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/436.mp4/0-161.jpeg,0.200035,0.200185,0.200383,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/223.mp4/0-221.jpeg,0.200038,0.200135,0.200651,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/912.mp4/0-631.jpeg,0.219382,0.640828,0.456197,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/514.mp4/0-171.jpeg,0.205159,0.417194,0.318061,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/897.mp4/0-111.jpeg,0.202094,0.579121,0.215588,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/595.mp4/0-291.jpeg,0.200019,0.20026,0.20343,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/139.mp4/0-111.jpeg,0.200807,0.200374,0.233592,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/681.mp4/0-686.jpeg,0.200744,0.206589,0.204491,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/121.mp4/0-258.jpeg,0.200064,0.20034,0.200304,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/415.mp4/0-454.jpeg,0.208085,0.204185,0.544972,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/038.mp4/0-101.jpeg,0.200075,0.200252,0.238625,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/441.mp4/0-177.jpeg,0.201717,0.200226,0.211969,0,0,0,4,0,0
